fileName,Blues,Classical,Country,Electronic,Folk,Hip-Hop,Jazz,Pop,Rock,Soul-RnB
Blues_41_7.png,1,0,0,0,0,0,0,0,0,0
Blues_16_13.png,1,0,0,0,0,0,0,0,0,0
Blues_57_14.png,1,0,0,0,0,0,0,0,0,0
Blues_46_6.png,1,0,0,0,0,0,0,0,0,0
Blues_60_5.png,1,0,0,0,0,0,0,0,0,0
Blues_25_5.png,1,0,0,0,0,0,0,0,0,0
Blues_59_11.png,1,0,0,0,0,0,0,0,0,0
Blues_71_10.png,1,0,0,0,0,0,0,0,0,0
Blues_48_9.png,1,0,0,0,0,0,0,0,0,0
Blues_2_7.png,1,0,0,0,0,0,0,0,0,0
Blues_24_11.png,1,0,0,0,0,0,0,0,0,0
Blues_44_4.png,1,0,0,0,0,0,0,0,0,0
Blues_47_11.png,1,0,0,0,0,0,0,0,0,0
Blues_27_7.png,1,0,0,0,0,0,0,0,0,0
Blues_62_7.png,1,0,0,0,0,0,0,0,0,0
Blues_12_10.png,1,0,0,0,0,0,0,0,0,0
Blues_49_14.png,1,0,0,0,0,0,0,0,0,0
Blues_59_1.png,1,0,0,0,0,0,0,0,0,0
Blues_29_8.png,1,0,0,0,0,0,0,0,0,0
Blues_34_14.png,1,0,0,0,0,0,0,0,0,0
Blues_14_8.png,1,0,0,0,0,0,0,0,0,0
Blues_21_1.png,1,0,0,0,0,0,0,0,0,0
Blues_51_8.png,1,0,0,0,0,0,0,0,0,0
Blues_64_1.png,1,0,0,0,0,0,0,0,0,0
Blues_42_2.png,1,0,0,0,0,0,0,0,0,0
Blues_45_14.png,1,0,0,0,0,0,0,0,0,0
Blues_6_3.png,1,0,0,0,0,0,0,0,0,0
Blues_63_10.png,1,0,0,0,0,0,0,0,0,0
Blues_38_14.png,1,0,0,0,0,0,0,0,0,0
Blues_36_11.png,1,0,0,0,0,0,0,0,0,0
Blues_66_3.png,1,0,0,0,0,0,0,0,0,0
Blues_23_3.png,1,0,0,0,0,0,0,0,0,0
Blues_55_11.png,1,0,0,0,0,0,0,0,0,0
Blues_30_9.png,1,0,0,0,0,0,0,0,0,0
Blues_4_1.png,1,0,0,0,0,0,0,0,0,0
Blues_28_11.png,1,0,0,0,0,0,0,0,0,0
Blues_18_5.png,1,0,0,0,0,0,0,0,0,0
Blues_26_14.png,1,0,0,0,0,0,0,0,0,0
Blues_18_4.png,1,0,0,0,0,0,0,0,0,0
Blues_28_10.png,1,0,0,0,0,0,0,0,0,0
Blues_30_8.png,1,0,0,0,0,0,0,0,0,0
Blues_40_1.png,1,0,0,0,0,0,0,0,0,0
Blues_66_2.png,1,0,0,0,0,0,0,0,0,0
Blues_55_10.png,1,0,0,0,0,0,0,0,0,0
Blues_23_2.png,1,0,0,0,0,0,0,0,0,0
Blues_36_10.png,1,0,0,0,0,0,0,0,0,0
Blues_63_11.png,1,0,0,0,0,0,0,0,0,0
Blues_6_2.png,1,0,0,0,0,0,0,0,0,0
Blues_10_14.png,1,0,0,0,0,0,0,0,0,0
Blues_42_3.png,1,0,0,0,0,0,0,0,0,0
Blues_14_9.png,1,0,0,0,0,0,0,0,0,0
Blues_51_9.png,1,0,0,0,0,0,0,0,0,0
Blues_61_14.png,1,0,0,0,0,0,0,0,0,0
Blues_29_9.png,1,0,0,0,0,0,0,0,0,0
Blues_12_11.png,1,0,0,0,0,0,0,0,0,0
Blues_27_6.png,1,0,0,0,0,0,0,0,0,0
Blues_47_10.png,1,0,0,0,0,0,0,0,0,0
Blues_62_6.png,1,0,0,0,0,0,0,0,0,0
Blues_44_5.png,1,0,0,0,0,0,0,0,0,0
Blues_24_10.png,1,0,0,0,0,0,0,0,0,0
Blues_2_6.png,1,0,0,0,0,0,0,0,0,0
Blues_48_8.png,1,0,0,0,0,0,0,0,0,0
Blues_38_1.png,1,0,0,0,0,0,0,0,0,0
Blues_71_11.png,1,0,0,0,0,0,0,0,0,0
Blues_59_10.png,1,0,0,0,0,0,0,0,0,0
Blues_60_4.png,1,0,0,0,0,0,0,0,0,0
Blues_25_4.png,1,0,0,0,0,0,0,0,0,0
Blues_46_7.png,1,0,0,0,0,0,0,0,0,0
Blues_25_6.png,1,0,0,0,0,0,0,0,0,0
Blues_60_6.png,1,0,0,0,0,0,0,0,0,0
Blues_46_5.png,1,0,0,0,0,0,0,0,0,0
Blues_2_14.png,1,0,0,0,0,0,0,0,0,0
Blues_59_12.png,1,0,0,0,0,0,0,0,0,0
Blues_38_3.png,1,0,0,0,0,0,0,0,0,0
Blues_2_4.png,1,0,0,0,0,0,0,0,0,0
Blues_71_13.png,1,0,0,0,0,0,0,0,0,0
Blues_24_12.png,1,0,0,0,0,0,0,0,0,0
Blues_62_4.png,1,0,0,0,0,0,0,0,0,0
Blues_27_4.png,1,0,0,0,0,0,0,0,0,0
Blues_47_12.png,1,0,0,0,0,0,0,0,0,0
Blues_44_7.png,1,0,0,0,0,0,0,0,0,0
Blues_12_13.png,1,0,0,0,0,0,0,0,0,0
Blues_59_2.png,1,0,0,0,0,0,0,0,0,0
Blues_32_8.png,1,0,0,0,0,0,0,0,0,0
Blues_42_1.png,1,0,0,0,0,0,0,0,0,0
Blues_64_2.png,1,0,0,0,0,0,0,0,0,0
Blues_21_2.png,1,0,0,0,0,0,0,0,0,0
Blues_63_13.png,1,0,0,0,0,0,0,0,0,0
Blues_36_12.png,1,0,0,0,0,0,0,0,0,0
Blues_40_3.png,1,0,0,0,0,0,0,0,0,0
Blues_16_9.png,1,0,0,0,0,0,0,0,0,0
Blues_55_12.png,1,0,0,0,0,0,0,0,0,0
Blues_53_9.png,1,0,0,0,0,0,0,0,0,0
Blues_18_6.png,1,0,0,0,0,0,0,0,0,0
Blues_28_12.png,1,0,0,0,0,0,0,0,0,0
Blues_4_2.png,1,0,0,0,0,0,0,0,0,0
Blues_28_13.png,1,0,0,0,0,0,0,0,0,0
Blues_4_3.png,1,0,0,0,0,0,0,0,0,0
Blues_18_7.png,1,0,0,0,0,0,0,0,0,0
Blues_55_13.png,1,0,0,0,0,0,0,0,0,0
Blues_16_8.png,1,0,0,0,0,0,0,0,0,0
Blues_23_1.png,1,0,0,0,0,0,0,0,0,0
Blues_53_8.png,1,0,0,0,0,0,0,0,0,0
Blues_66_1.png,1,0,0,0,0,0,0,0,0,0
Blues_40_2.png,1,0,0,0,0,0,0,0,0,0
Blues_36_13.png,1,0,0,0,0,0,0,0,0,0
Blues_6_1.png,1,0,0,0,0,0,0,0,0,0
Blues_63_12.png,1,0,0,0,0,0,0,0,0,0
Blues_64_3.png,1,0,0,0,0,0,0,0,0,0
Blues_21_3.png,1,0,0,0,0,0,0,0,0,0
Blues_32_9.png,1,0,0,0,0,0,0,0,0,0
Blues_59_3.png,1,0,0,0,0,0,0,0,0,0
Blues_12_12.png,1,0,0,0,0,0,0,0,0,0
Blues_44_6.png,1,0,0,0,0,0,0,0,0,0
Blues_62_5.png,1,0,0,0,0,0,0,0,0,0
Blues_47_13.png,1,0,0,0,0,0,0,0,0,0
Blues_27_5.png,1,0,0,0,0,0,0,0,0,0
Blues_24_13.png,1,0,0,0,0,0,0,0,0,0
Blues_71_12.png,1,0,0,0,0,0,0,0,0,0
Blues_38_2.png,1,0,0,0,0,0,0,0,0,0
Blues_2_5.png,1,0,0,0,0,0,0,0,0,0
Blues_59_13.png,1,0,0,0,0,0,0,0,0,0
Blues_46_4.png,1,0,0,0,0,0,0,0,0,0
Blues_25_7.png,1,0,0,0,0,0,0,0,0,0
Blues_60_7.png,1,0,0,0,0,0,0,0,0,0
Blues_2_11.png,1,0,0,0,0,0,0,0,0,0
Blues_60_3.png,1,0,0,0,0,0,0,0,0,0
Blues_25_3.png,1,0,0,0,0,0,0,0,0,0
Blues_36_9.png,1,0,0,0,0,0,0,0,0,0
Blues_57_12.png,1,0,0,0,0,0,0,0,0,0
Blues_2_1.png,1,0,0,0,0,0,0,0,0,0
Blues_38_6.png,1,0,0,0,0,0,0,0,0,0
Blues_49_12.png,1,0,0,0,0,0,0,0,0,0
Blues_12_8.png,1,0,0,0,0,0,0,0,0,0
Blues_27_1.png,1,0,0,0,0,0,0,0,0,0
Blues_57_8.png,1,0,0,0,0,0,0,0,0,0
Blues_62_1.png,1,0,0,0,0,0,0,0,0,0
Blues_44_2.png,1,0,0,0,0,0,0,0,0,0
Blues_34_12.png,1,0,0,0,0,0,0,0,0,0
Blues_61_13.png,1,0,0,0,0,0,0,0,0,0
Blues_59_7.png,1,0,0,0,0,0,0,0,0,0
Blues_10_13.png,1,0,0,0,0,0,0,0,0,0
Blues_42_4.png,1,0,0,0,0,0,0,0,0,0
Blues_45_12.png,1,0,0,0,0,0,0,0,0,0
Blues_21_7.png,1,0,0,0,0,0,0,0,0,0
Blues_64_7.png,1,0,0,0,0,0,0,0,0,0
Blues_38_12.png,1,0,0,0,0,0,0,0,0,0
Blues_6_5.png,1,0,0,0,0,0,0,0,0,0
Blues_40_6.png,1,0,0,0,0,0,0,0,0,0
Blues_66_5.png,1,0,0,0,0,0,0,0,0,0
Blues_23_5.png,1,0,0,0,0,0,0,0,0,0
Blues_26_12.png,1,0,0,0,0,0,0,0,0,0
Blues_18_3.png,1,0,0,0,0,0,0,0,0,0
Blues_4_7.png,1,0,0,0,0,0,0,0,0,0
Blues_4_6.png,1,0,0,0,0,0,0,0,0,0
Blues_18_2.png,1,0,0,0,0,0,0,0,0,0
Blues_26_13.png,1,0,0,0,0,0,0,0,0,0
Blues_66_4.png,1,0,0,0,0,0,0,0,0,0
Blues_23_4.png,1,0,0,0,0,0,0,0,0,0
Blues_40_7.png,1,0,0,0,0,0,0,0,0,0
Blues_6_4.png,1,0,0,0,0,0,0,0,0,0
Blues_38_13.png,1,0,0,0,0,0,0,0,0,0
Blues_21_6.png,1,0,0,0,0,0,0,0,0,0
Blues_64_6.png,1,0,0,0,0,0,0,0,0,0
Blues_42_5.png,1,0,0,0,0,0,0,0,0,0
Blues_45_13.png,1,0,0,0,0,0,0,0,0,0
Blues_10_12.png,1,0,0,0,0,0,0,0,0,0
Blues_59_6.png,1,0,0,0,0,0,0,0,0,0
Blues_61_12.png,1,0,0,0,0,0,0,0,0,0
Blues_34_13.png,1,0,0,0,0,0,0,0,0,0
Blues_44_3.png,1,0,0,0,0,0,0,0,0,0
Blues_12_9.png,1,0,0,0,0,0,0,0,0,0
Blues_57_9.png,1,0,0,0,0,0,0,0,0,0
Blues_49_13.png,1,0,0,0,0,0,0,0,0,0
Blues_38_7.png,1,0,0,0,0,0,0,0,0,0
Blues_57_13.png,1,0,0,0,0,0,0,0,0,0
Blues_36_8.png,1,0,0,0,0,0,0,0,0,0
Blues_46_1.png,1,0,0,0,0,0,0,0,0,0
Blues_60_2.png,1,0,0,0,0,0,0,0,0,0
Blues_25_2.png,1,0,0,0,0,0,0,0,0,0
Blues_2_10.png,1,0,0,0,0,0,0,0,0,0
Blues_2_12.png,1,0,0,0,0,0,0,0,0,0
Blues_59_14.png,1,0,0,0,0,0,0,0,0,0
Blues_46_3.png,1,0,0,0,0,0,0,0,0,0
Blues_57_11.png,1,0,0,0,0,0,0,0,0,0
Blues_10_9.png,1,0,0,0,0,0,0,0,0,0
Blues_55_9.png,1,0,0,0,0,0,0,0,0,0
Blues_24_14.png,1,0,0,0,0,0,0,0,0,0
Blues_38_5.png,1,0,0,0,0,0,0,0,0,0
Blues_2_2.png,1,0,0,0,0,0,0,0,0,0
Blues_49_11.png,1,0,0,0,0,0,0,0,0,0
Blues_34_8.png,1,0,0,0,0,0,0,0,0,0
Blues_71_8.png,1,0,0,0,0,0,0,0,0,0
Blues_44_1.png,1,0,0,0,0,0,0,0,0,0
Blues_62_2.png,1,0,0,0,0,0,0,0,0,0
Blues_47_14.png,1,0,0,0,0,0,0,0,0,0
Blues_27_2.png,1,0,0,0,0,0,0,0,0,0
Blues_34_11.png,1,0,0,0,0,0,0,0,0,0
Blues_59_4.png,1,0,0,0,0,0,0,0,0,0
Blues_61_10.png,1,0,0,0,0,0,0,0,0,0
Blues_10_10.png,1,0,0,0,0,0,0,0,0,0
Blues_64_4.png,1,0,0,0,0,0,0,0,0,0
Blues_21_4.png,1,0,0,0,0,0,0,0,0,0
Blues_45_11.png,1,0,0,0,0,0,0,0,0,0
Blues_8_9.png,1,0,0,0,0,0,0,0,0,0
Blues_42_7.png,1,0,0,0,0,0,0,0,0,0
Blues_36_14.png,1,0,0,0,0,0,0,0,0,0
Blues_6_6.png,1,0,0,0,0,0,0,0,0,0
Blues_38_11.png,1,0,0,0,0,0,0,0,0,0
Blues_23_6.png,1,0,0,0,0,0,0,0,0,0
Blues_55_14.png,1,0,0,0,0,0,0,0,0,0
Blues_66_6.png,1,0,0,0,0,0,0,0,0,0
Blues_40_5.png,1,0,0,0,0,0,0,0,0,0
Blues_26_11.png,1,0,0,0,0,0,0,0,0,0
Blues_28_14.png,1,0,0,0,0,0,0,0,0,0
Blues_4_4.png,1,0,0,0,0,0,0,0,0,0
Blues_68_9.png,1,0,0,0,0,0,0,0,0,0
Blues_68_8.png,1,0,0,0,0,0,0,0,0,0
Blues_18_1.png,1,0,0,0,0,0,0,0,0,0
Blues_4_5.png,1,0,0,0,0,0,0,0,0,0
Blues_26_10.png,1,0,0,0,0,0,0,0,0,0
Blues_40_4.png,1,0,0,0,0,0,0,0,0,0
Blues_23_7.png,1,0,0,0,0,0,0,0,0,0
Blues_66_7.png,1,0,0,0,0,0,0,0,0,0
Blues_38_10.png,1,0,0,0,0,0,0,0,0,0
Blues_63_14.png,1,0,0,0,0,0,0,0,0,0
Blues_6_7.png,1,0,0,0,0,0,0,0,0,0
Blues_45_10.png,1,0,0,0,0,0,0,0,0,0
Blues_42_6.png,1,0,0,0,0,0,0,0,0,0
Blues_8_8.png,1,0,0,0,0,0,0,0,0,0
Blues_64_5.png,1,0,0,0,0,0,0,0,0,0
Blues_21_5.png,1,0,0,0,0,0,0,0,0,0
Blues_10_11.png,1,0,0,0,0,0,0,0,0,0
Blues_61_11.png,1,0,0,0,0,0,0,0,0,0
Blues_59_5.png,1,0,0,0,0,0,0,0,0,0
Blues_34_10.png,1,0,0,0,0,0,0,0,0,0
Blues_62_3.png,1,0,0,0,0,0,0,0,0,0
Blues_27_3.png,1,0,0,0,0,0,0,0,0,0
Blues_34_9.png,1,0,0,0,0,0,0,0,0,0
Blues_71_9.png,1,0,0,0,0,0,0,0,0,0
Blues_49_10.png,1,0,0,0,0,0,0,0,0,0
Blues_12_14.png,1,0,0,0,0,0,0,0,0,0
Blues_38_4.png,1,0,0,0,0,0,0,0,0,0
Blues_2_3.png,1,0,0,0,0,0,0,0,0,0
Blues_71_14.png,1,0,0,0,0,0,0,0,0,0
Blues_10_8.png,1,0,0,0,0,0,0,0,0,0
Blues_25_1.png,1,0,0,0,0,0,0,0,0,0
Blues_55_8.png,1,0,0,0,0,0,0,0,0,0
Blues_60_1.png,1,0,0,0,0,0,0,0,0,0
Blues_46_2.png,1,0,0,0,0,0,0,0,0,0
Blues_57_10.png,1,0,0,0,0,0,0,0,0,0
Blues_2_13.png,1,0,0,0,0,0,0,0,0,0
Blues_10_5.png,1,0,0,0,0,0,0,0,0,0
Blues_55_5.png,1,0,0,0,0,0,0,0,0,0
Blues_50_14.png,1,0,0,0,0,0,0,0,0,0
Blues_36_6.png,1,0,0,0,0,0,0,0,0,0
Blues_23_11.png,1,0,0,0,0,0,0,0,0,0
Blues_38_9.png,1,0,0,0,0,0,0,0,0,0
Blues_15_10.png,1,0,0,0,0,0,0,0,0,0
Blues_40_11.png,1,0,0,0,0,0,0,0,0,0
Blues_57_7.png,1,0,0,0,0,0,0,0,0,0
Blues_12_7.png,1,0,0,0,0,0,0,0,0,0
Blues_34_4.png,1,0,0,0,0,0,0,0,0,0
Blues_71_4.png,1,0,0,0,0,0,0,0,0,0
Blues_68_10.png,1,0,0,0,0,0,0,0,0,0
Blues_33_14.png,1,0,0,0,0,0,0,0,0,0
Blues_29_1.png,1,0,0,0,0,0,0,0,0,0
Blues_59_8.png,1,0,0,0,0,0,0,0,0,0
Blues_19_10.png,1,0,0,0,0,0,0,0,0,0
Blues_32_2.png,1,0,0,0,0,0,0,0,0,0
Blues_8_5.png,1,0,0,0,0,0,0,0,0,0
Blues_42_14.png,1,0,0,0,0,0,0,0,0,0
Blues_64_8.png,1,0,0,0,0,0,0,0,0,0
Blues_51_1.png,1,0,0,0,0,0,0,0,0,0
Blues_21_8.png,1,0,0,0,0,0,0,0,0,0
Blues_14_1.png,1,0,0,0,0,0,0,0,0,0
Blues_31_11.png,1,0,0,0,0,0,0,0,0,0
Blues_64_10.png,1,0,0,0,0,0,0,0,0,0
Blues_7_12.png,1,0,0,0,0,0,0,0,0,0
Blues_40_9.png,1,0,0,0,0,0,0,0,0,0
Blues_16_3.png,1,0,0,0,0,0,0,0,0,0
Blues_53_3.png,1,0,0,0,0,0,0,0,0,0
Blues_52_11.png,1,0,0,0,0,0,0,0,0,0
Blues_21_14.png,1,0,0,0,0,0,0,0,0,0
Blues_68_5.png,1,0,0,0,0,0,0,0,0,0
Blues_4_8.png,1,0,0,0,0,0,0,0,0,0
Blues_4_9.png,1,0,0,0,0,0,0,0,0,0
Blues_68_4.png,1,0,0,0,0,0,0,0,0,0
Blues_16_2.png,1,0,0,0,0,0,0,0,0,0
Blues_52_10.png,1,0,0,0,0,0,0,0,0,0
Blues_53_2.png,1,0,0,0,0,0,0,0,0,0
Blues_40_8.png,1,0,0,0,0,0,0,0,0,0
Blues_30_1.png,1,0,0,0,0,0,0,0,0,0
Blues_7_13.png,1,0,0,0,0,0,0,0,0,0
Blues_64_11.png,1,0,0,0,0,0,0,0,0,0
Blues_31_10.png,1,0,0,0,0,0,0,0,0,0
Blues_64_9.png,1,0,0,0,0,0,0,0,0,0
Blues_21_9.png,1,0,0,0,0,0,0,0,0,0
Blues_32_3.png,1,0,0,0,0,0,0,0,0,0
Blues_19_11.png,1,0,0,0,0,0,0,0,0,0
Blues_8_4.png,1,0,0,0,0,0,0,0,0,0
Blues_17_14.png,1,0,0,0,0,0,0,0,0,0
Blues_59_9.png,1,0,0,0,0,0,0,0,0,0
Blues_66_14.png,1,0,0,0,0,0,0,0,0,0
Blues_68_11.png,1,0,0,0,0,0,0,0,0,0
Blues_34_5.png,1,0,0,0,0,0,0,0,0,0
Blues_71_5.png,1,0,0,0,0,0,0,0,0,0
Blues_57_6.png,1,0,0,0,0,0,0,0,0,0
Blues_40_10.png,1,0,0,0,0,0,0,0,0,0
Blues_12_6.png,1,0,0,0,0,0,0,0,0,0
Blues_15_11.png,1,0,0,0,0,0,0,0,0,0
Blues_38_8.png,1,0,0,0,0,0,0,0,0,0
Blues_48_1.png,1,0,0,0,0,0,0,0,0,0
Blues_23_10.png,1,0,0,0,0,0,0,0,0,0
Blues_36_7.png,1,0,0,0,0,0,0,0,0,0
Blues_10_4.png,1,0,0,0,0,0,0,0,0,0
Blues_55_4.png,1,0,0,0,0,0,0,0,0,0
Blues_5_14.png,1,0,0,0,0,0,0,0,0,0
Blues_36_5.png,1,0,0,0,0,0,0,0,0,0
Blues_55_6.png,1,0,0,0,0,0,0,0,0,0
Blues_10_6.png,1,0,0,0,0,0,0,0,0,0
Blues_23_12.png,1,0,0,0,0,0,0,0,0,0
Blues_48_3.png,1,0,0,0,0,0,0,0,0,0
Blues_15_13.png,1,0,0,0,0,0,0,0,0,0
Blues_71_7.png,1,0,0,0,0,0,0,0,0,0
Blues_34_7.png,1,0,0,0,0,0,0,0,0,0
Blues_12_4.png,1,0,0,0,0,0,0,0,0,0
Blues_57_4.png,1,0,0,0,0,0,0,0,0,0
Blues_40_12.png,1,0,0,0,0,0,0,0,0,0
Blues_68_13.png,1,0,0,0,0,0,0,0,0,0
Blues_29_2.png,1,0,0,0,0,0,0,0,0,0
Blues_14_2.png,1,0,0,0,0,0,0,0,0,0
Blues_51_2.png,1,0,0,0,0,0,0,0,0,0
Blues_42_8.png,1,0,0,0,0,0,0,0,0,0
Blues_8_6.png,1,0,0,0,0,0,0,0,0,0
Blues_19_13.png,1,0,0,0,0,0,0,0,0,0
Blues_32_1.png,1,0,0,0,0,0,0,0,0,0
Blues_31_12.png,1,0,0,0,0,0,0,0,0,0
Blues_6_9.png,1,0,0,0,0,0,0,0,0,0
Blues_64_13.png,1,0,0,0,0,0,0,0,0,0
Blues_7_11.png,1,0,0,0,0,0,0,0,0,0
Blues_9_14.png,1,0,0,0,0,0,0,0,0,0
Blues_52_12.png,1,0,0,0,0,0,0,0,0,0
Blues_66_9.png,1,0,0,0,0,0,0,0,0,0
Blues_23_9.png,1,0,0,0,0,0,0,0,0,0
Blues_30_3.png,1,0,0,0,0,0,0,0,0,0
Blues_68_6.png,1,0,0,0,0,0,0,0,0,0
Blues_68_7.png,1,0,0,0,0,0,0,0,0,0
Blues_30_2.png,1,0,0,0,0,0,0,0,0,0
Blues_66_8.png,1,0,0,0,0,0,0,0,0,0
Blues_52_13.png,1,0,0,0,0,0,0,0,0,0
Blues_53_1.png,1,0,0,0,0,0,0,0,0,0
Blues_23_8.png,1,0,0,0,0,0,0,0,0,0
Blues_16_1.png,1,0,0,0,0,0,0,0,0,0
Blues_7_10.png,1,0,0,0,0,0,0,0,0,0
Blues_64_12.png,1,0,0,0,0,0,0,0,0,0
Blues_6_8.png,1,0,0,0,0,0,0,0,0,0
Blues_31_13.png,1,0,0,0,0,0,0,0,0,0
Blues_8_7.png,1,0,0,0,0,0,0,0,0,0
Blues_42_9.png,1,0,0,0,0,0,0,0,0,0
Blues_19_12.png,1,0,0,0,0,0,0,0,0,0
Blues_14_3.png,1,0,0,0,0,0,0,0,0,0
Blues_51_3.png,1,0,0,0,0,0,0,0,0,0
Blues_29_3.png,1,0,0,0,0,0,0,0,0,0
Blues_68_12.png,1,0,0,0,0,0,0,0,0,0
Blues_12_5.png,1,0,0,0,0,0,0,0,0,0
Blues_40_13.png,1,0,0,0,0,0,0,0,0,0
Blues_57_5.png,1,0,0,0,0,0,0,0,0,0
Blues_71_6.png,1,0,0,0,0,0,0,0,0,0
Blues_34_6.png,1,0,0,0,0,0,0,0,0,0
Blues_15_12.png,1,0,0,0,0,0,0,0,0,0
Blues_48_2.png,1,0,0,0,0,0,0,0,0,0
Blues_23_13.png,1,0,0,0,0,0,0,0,0,0
Blues_55_7.png,1,0,0,0,0,0,0,0,0,0
Blues_10_7.png,1,0,0,0,0,0,0,0,0,0
Blues_36_4.png,1,0,0,0,0,0,0,0,0,0
Blues_50_12.png,1,0,0,0,0,0,0,0,0,0
Blues_46_9.png,1,0,0,0,0,0,0,0,0,0
Blues_10_3.png,1,0,0,0,0,0,0,0,0,0
Blues_55_3.png,1,0,0,0,0,0,0,0,0,0
Blues_5_11.png,1,0,0,0,0,0,0,0,0,0
Blues_2_8.png,1,0,0,0,0,0,0,0,0,0
Blues_48_6.png,1,0,0,0,0,0,0,0,0,0
Blues_34_2.png,1,0,0,0,0,0,0,0,0,0
Blues_71_2.png,1,0,0,0,0,0,0,0,0,0
Blues_62_8.png,1,0,0,0,0,0,0,0,0,0
Blues_57_1.png,1,0,0,0,0,0,0,0,0,0
Blues_27_8.png,1,0,0,0,0,0,0,0,0,0
Blues_12_1.png,1,0,0,0,0,0,0,0,0,0
Blues_29_7.png,1,0,0,0,0,0,0,0,0,0
Blues_66_13.png,1,0,0,0,0,0,0,0,0,0
Blues_33_12.png,1,0,0,0,0,0,0,0,0,0
Blues_51_7.png,1,0,0,0,0,0,0,0,0,0
Blues_14_7.png,1,0,0,0,0,0,0,0,0,0
Blues_32_4.png,1,0,0,0,0,0,0,0,0,0
Blues_8_3.png,1,0,0,0,0,0,0,0,0,0
Blues_42_12.png,1,0,0,0,0,0,0,0,0,0
Blues_17_13.png,1,0,0,0,0,0,0,0,0,0
Blues_16_5.png,1,0,0,0,0,0,0,0,0,0
Blues_9_11.png,1,0,0,0,0,0,0,0,0,0
Blues_53_5.png,1,0,0,0,0,0,0,0,0,0
Blues_30_6.png,1,0,0,0,0,0,0,0,0,0
Blues_7_14.png,1,0,0,0,0,0,0,0,0,0
Blues_68_3.png,1,0,0,0,0,0,0,0,0,0
Blues_21_12.png,1,0,0,0,0,0,0,0,0,0
Blues_21_13.png,1,0,0,0,0,0,0,0,0,0
Blues_68_2.png,1,0,0,0,0,0,0,0,0,0
Blues_30_7.png,1,0,0,0,0,0,0,0,0,0
Blues_16_4.png,1,0,0,0,0,0,0,0,0,0
Blues_53_4.png,1,0,0,0,0,0,0,0,0,0
Blues_9_10.png,1,0,0,0,0,0,0,0,0,0
Blues_17_12.png,1,0,0,0,0,0,0,0,0,0
Blues_32_5.png,1,0,0,0,0,0,0,0,0,0
Blues_42_13.png,1,0,0,0,0,0,0,0,0,0
